Nodes	p_values	fdr_corrected_p_val	Young_mean	Young_sd	Elderly_mean	Elderly_sd
36	3.729765672460464e-07	6.877480601163182e-06	0.8920962047502066	0.04422050352273372	0.5278180998435001	0.05273157310424555
37	8.300578093252696e-05	0.0005030653389850118	0.6183594575670118	0.037894446155935756	0.3723806255276359	0.04766148583906016
38	0.0059550540379005425	0.01567134958935787	0.9882655385506733	0.04787138945473663	0.7654163829757556	0.06394554260134268
39	0.22997306534497863	0.29483726326279314	0.5627544741410502	0.040316394300544366	0.48633919969091166	0.048956784397579695
40	0.38306376779004825	0.44802779858485176	0.5378191491736606	0.035892703855605126	0.6073376314908507	0.0707978563373805
41	0.540409529452572	0.6061000736464108	0.5921922576092276	0.03853032058940389	0.5469225182003079	0.06287896033038153
42	0.0006511391275767729	0.0024809534667810415	0.7399432651224341	0.04775382306019715	0.49645257492133094	0.051436938871367244
43	0.011253145906450757	0.02586930093436956	0.6217689438763632	0.03616489889273325	0.4636848991351336	0.04983838698572187
44	0.0017852055995867973	0.005578767498708741	1.0993342498734495	0.04963112329157219	0.8466036651336206	0.06216413301702667
45	0.012907809168788063	0.028060454714756655	0.9825372982044132	0.05302380133200652	0.7655203198709365	0.0680687393888231
46	2.1057276479544458e-10	2.7221931256874615e-08	0.4934023993656824	0.04074871171535951	0.18242694640799828	0.022653722355598323
47	0.10710568058692438	0.15635865779113048	0.5571659727901551	0.04184589415585562	0.4452817585664326	0.05489828804504261
48	0.23725293239386794	0.30223303489664705	0.12764008537775148	0.022920103147652724	0.08965382837825281	0.022391963792755275
49	0.0016499002551015514	0.005409509033119841	0.7664291916780622	0.04775906152690189	0.5373748122973657	0.053434346185151145
50	0.21760706079412967	0.28078330425048986	0.6181098132318938	0.03547918148152178	0.543628404679753	0.04857518966800437
51	0.9489974830934991	0.9489974830934991	0.5924387242326402	0.042519709996403574	0.5970697624476116	0.058444454743358826
52	0.1392425686539247	0.1961162938787672	0.48772433076906324	0.03797652124979617	0.39661568311972806	0.04812869606194617
53	0.7551148234854417	0.7865779411306685	0.501545837946434	0.03504234937157451	0.48179728385531817	0.05258152776306067
54	0.6313848336397833	0.6862878626519383	0.15791194458906058	0.011612428907475592	0.14803964665389915	0.01693181627801763
55	0.007584758125054913	0.01872779783964176	0.2689180084630051	0.024159559618538457	0.16111065774727415	0.03168180716109524
56	0.032255578128699246	0.05759924665839151	0.15687060074418102	0.011603709203999992	0.2048004668029744	0.018852445325145593
57	0.3748170176316781	0.4438213959031884	0.11443742140856424	0.009975221472263799	0.13035133972244145	0.014830142851918082
58	0.4711187487301789	0.5384214271202045	0.1374565124359487	0.010873060699454857	0.1515520848477374	0.016193063724101266
59	0.05840791217818451	0.09420630996481372	0.06460064279892115	0.006496219937639819	0.09158036266708118	0.012522905657426394
60	0.04351559737072789	0.07375524978089473	0.9509640398903298	0.05700117606967568	0.7747077003547916	0.06529081471797253
61	0.012270106544953273	0.026967267131765435	1.2004661453124483	0.049974410854227595	0.9925465811527798	0.06507329356221872
62	0.012110006072550084	0.02691112460566685	1.048597705195658	0.05286071855687381	0.8289465280181356	0.06849307313686268
63	0.04851321131936343	0.08018712614770815	0.8233697778018169	0.04817346435493944	0.655215728496849	0.06941472989584448
64	0.5429117998107261	0.6061000736464108	0.17975590129949107	0.02120557028283858	0.1592675207319739	0.026068386476193167
65	0.019742669809016004	0.03985613058106773	0.624821877086149	0.041387084874551776	0.470877860560075	0.05062174581835702
66	0.6841801534885472	0.7308962705843295	0.37295111895618743	0.02820393669591939	0.39679391970294414	0.05121565055365264
67	0.09140637441170628	0.13745319460406957	0.8301494051171417	0.044115436360490146	0.6992013480572944	0.06316681925156671
68	0.1300119666731617	0.1857313809616596	0.7891353462754767	0.042000099129438626	0.6670544446714248	0.06821409892969854
69	0.1772493475899608	0.24280732546569975	0.6561384325609237	0.03901204092713431	0.5676298412266527	0.05235197244353111
70	0.6531089969694356	0.7022677386768125	0.712239118752731	0.03404432314175629	0.6812629009785371	0.059724838522637665
71	0.007902199167694808	0.019037581076330242	0.13112050239924752	0.01837905687094419	0.06563126782845594	0.016077777676631492
72	0.021429869628660468	0.04182780319292673	0.05015557264873985	0.006956060182246303	0.02881108885155306	0.006035957666244141
73	0.0002415234203437864	0.001207617101718932	0.788727192585072	0.042312966733573674	0.5410939601691584	0.050644738444243394
74	0.09026440025332293	0.13676424280806504	0.6160912332705979	0.04362924030523624	0.49837616191431994	0.05355453366717267
75	0.008231528876254297	0.019368303238245406	0.6793317236492585	0.0428463682954959	0.49993950285225935	0.05160393795528967
76	0.0001920599370185946	0.0009849227539415106	0.8402885214600573	0.04353815828438318	0.5700481499134236	0.055763256227604675
77	0.000610833030908331	0.002395423650620906	0.6599145093395715	0.03435832606675287	0.4678671944370925	0.04286298098312319
78	0.42524712054026215	0.48878979372443926	0.657984052654558	0.042157108540165834	0.7200015488945355	0.06507730321227395
79	0.007837996800320404	0.019037581076330242	0.5488950137000805	0.03988137069007543	0.38171517137517363	0.047621506921057884
80	0.5933897693490373	0.6520766696143266	0.669526993004613	0.04384283746492982	0.6243833821660243	0.07204064760556504
81	0.01333942978451704	0.028686945773154924	1.2764340612606515	0.05090831378240734	1.0631915348887868	0.06825906368102605
82	0.0010396857121534788	0.0036480200426437857	0.4796763507564444	0.03465252312128324	0.3054933020969329	0.03907275545941116
83	7.496670692434578e-08	2.860099656246416e-06	0.3672427384855086	0.029397134364363486	0.15182046434573537	0.025088276864443294
84	0.07565650970080964	0.1163946303089379	0.5378369692143313	0.036745097897179675	0.4349915098143769	0.044266956136422696
85	0.021541318644357266	0.04182780319292673	0.3283413198976366	0.027695505041267558	0.23860114136318422	0.027078667770737315
86	0.24056722628751456	0.30451547631330955	0.6378552691620694	0.040676647819939245	0.5613936391320825	0.05058705711984874
87	0.015021214358727945	0.03196003055048499	0.7587955963390745	0.040172689756130024	0.587635703670052	0.05675375977989774
88	1.2190482549224104e-06	2.0317470915373508e-05	0.7303286915856247	0.03854709949783774	0.4377698230235001	0.0435915880556621
89	0.00039902588678533576	0.0016979824969588758	0.5881569204355585	0.037678146401470776	0.40239171159891957	0.03524036813882392
90	0.0002799065026228256	0.001365397573769881	0.5706627963279869	0.03724441160407702	0.3626912026685981	0.04193923914218721
91	0.05279264765320656	0.08584170350114889	0.7817926222123948	0.04318135570977824	0.6359353243485883	0.060944291029235445
92	0.03267401115008494	0.05783010823023884	0.635725417754013	0.04087946341564917	0.48624000378577686	0.055984878589534263
93	0.35375034169072306	0.4262052309526784	0.5232290278170377	0.03581213129873903	0.5867243629619371	0.05806335546352484
94	0.9247694263416397	0.9294165088860701	0.3318729158852598	0.02978835014500922	0.3364823870322492	0.038572102456260596
95	0.011572325875381321	0.02630074062586664	0.685301508850196	0.04252970779330246	0.5174143085910037	0.05016477892704945
96	0.004304521038963107	0.012298631539894592	0.7334755527662337	0.03819667658763955	0.5527378274269892	0.04931467201970508
97	7.725281389979026e-06	7.725281389979025e-05	0.326537251657504	0.028712105128154447	0.15660382200483478	0.02345471402972707
98	0.18154630822044893	0.2453328489465526	0.591089231762663	0.0335770128649539	0.514839034424269	0.045818233336304616
99	0.000657452668696976	0.0024809534667810415	0.24572234202220583	0.026168935165587628	0.13858273145968786	0.016625580147643655
100	0.00011497056445673437	0.0006569746540384822	0.19114856230644864	0.01743942408275571	0.10269783917228516	0.014240548032971865
101	5.977689740003386e-06	6.621785124477956e-05	0.3022524667353426	0.023866608456628274	0.16183217048380705	0.018602330943762665
102	0.00018927905260705585	0.0009849227539415106	0.2479634052618337	0.025248641987679035	0.12946319471463788	0.01834988712420894
103	0.021851459384639102	0.04202203727815212	0.15736242204830161	0.01709679480781572	0.09587295498673062	0.0203345944840592
104	0.02265026880647801	0.04314336915519621	0.24957271616759746	0.023233391260796623	0.16834934133332605	0.026599529449174104
105	0.294634477537636	0.36151469636519756	0.0983251412864482	0.01272117004933588	0.07862597580042138	0.013764318918026645
106	0.00441331392663308	0.01243187021586783	0.26509546210955137	0.028295505289725124	0.15929641005684878	0.02347961595169395
107	0.10170568001184893	0.15067508149903544	0.1827319077976639	0.01783155691117881	0.14258072440299369	0.016686293252850915
108	0.5159011009286392	0.5862512510552718	0.11010076053672335	0.015281625949530322	0.09595245349066833	0.01545881100937011
109	0.10369311102939863	0.1524898691608803	0.15428645927393295	0.01904881393770912	0.10783134039200488	0.02106872613564703
110	0.40518507994735187	0.4684220577426033	0.25880926584250363	0.028306809660941915	0.22573510974816083	0.027761248464987405
111	0.14986355792522113	0.209599381713596	0.18511573365586928	0.02387143828971346	0.13991456158004442	0.020208025727928333
112	0.6360688929611159	0.6876420464444496	0.2506300228600142	0.0263871449872398	0.2716582149122613	0.03564230489030404
113	0.0004918889855115706	0.002007710144945186	0.15649145787414218	0.02080654832236971	0.06748931515897995	0.014149388253775154
114	0.015665526882427845	0.03263651433839135	0.6849567694560627	0.03667925335062365	0.5386822417350499	0.04731144454066536
115	0.8376158288130214	0.8627555243404876	0.25868125053903446	0.0276971637241607	0.2687199374138189	0.040289069946845835
116	0.0212408052998411	0.04182780319292673	0.35341233621532564	0.028812078854319568	0.2531794314546361	0.032086558930002215
117	0.0003012881343641293	0.001434705401733949	0.16788332860601898	0.020557675714940434	0.07844236436612134	0.013061222321286798
118	0.006564997781677852	0.016620247548551525	0.23185891716108656	0.03011766181683895	0.12855645933056886	0.02258449389344043
119	0.03209208903374211	0.05759924665839151	0.3045580462784189	0.0344514011217855	0.19371505259796598	0.038028119976537295
120	0.06510763255760484	0.10334544850413466	0.2777783553431057	0.027637545192500116	0.19603287081821974	0.034257650382866614
121	0.3294429870353325	0.3993248327701	0.1607713994916834	0.02060611220172741	0.1299864913031019	0.023794990627390187
122	0.0027842004870223757	0.008294278715151883	0.10423586951571995	0.015513654130833512	0.04300798869524239	0.01299330624259021
123	3.3672584160422706e-06	5.0054614099329634e-05	0.5682025279722072	0.03612897636415644	0.32113556507048246	0.036839011227875765
124	0.001728823284911032	0.005488327888606451	0.5034661458596343	0.033228379372782266	0.3385612291752433	0.03971138733117604
125	0.00046923054110586856	0.001955127254607786	0.454100547528882	0.03365475319755332	0.28888177330218073	0.03202521089763354
126	0.05188888405454326	0.08506374435171027	0.20330717659005768	0.021429900064356	0.1409520916877104	0.02357759741642907
127	1.581514181533213e-05	0.0001375229723072359	0.4703977851315376	0.03540095301703251	0.25628573539831956	0.03300615323176806
128	4.6608700303072346e-06	5.9484391769616777e-05	0.3059182021630976	0.023333998016815367	0.16390422277457745	0.019209365099321266
129	3.277120969583656e-08	1.6385604847918279e-06	0.3932428055894912	0.03279799093094606	0.141681331438703	0.029051623886558357
130	0.0007811527325872723	0.0028405553912264447	0.4623097439503395	0.03267378266127478	0.28491189315074483	0.04020947977364534
131	0.19779043066257754	0.26149514774445876	0.15655634832066953	0.017199073716761243	0.11806867935472666	0.02426978622184466
132	0.03590542929596007	0.06299198122098258	0.15523126802087336	0.016920361030985816	0.09966443311839399	0.020098662754922607
133	0.01771321343866446	0.03614941518094788	0.13155374968696784	0.015617269316750896	0.0748984646421716	0.017777045301367433
134	0.00016948947500771368	0.0009161593243660199	0.5025275232132571	0.03679925796575122	0.27017254170306515	0.04774430283965759
135	0.3115477668551534	0.37993630104287	0.6152565199925616	0.041474490426570566	0.5452704718683937	0.055052422515551716
136	0.030447210232085953	0.05535856405833809	0.5643450910564638	0.03864982642455881	0.42457284544123103	0.05098853590468953
137	1.019022359866946e-05	9.704974855875677e-05	1.0571951131466082	0.05289513195033612	0.7132741683530985	0.05434380726939392
138	4.3985665605590745e-05	0.00030334941796959135	0.6340145926140293	0.042170105154783345	0.3833274920852816	0.042613129959458464
139	0.0033697129878628514	0.009767284022790874	0.6559760660161603	0.036014947054405916	0.474765591449741	0.04899655245849968
140	2.689384519746769e-07	6.723461299366922e-06	0.9107850029556491	0.04795723416120468	0.5586332355186578	0.04552875056085357
141	1.0010348796862457e-07	2.860099656246416e-06	0.7510650533697864	0.047758872486025894	0.431727313646163	0.03288762763433919
142	0.8650371782547479	0.8782103332535511	0.7464818894338182	0.04009961723891764	0.7585411316352828	0.05837396955770488
143	0.09309796900975306	0.13895219255187025	0.40125725239417864	0.03185341403143034	0.3192601300645671	0.036651345816505476
144	3.0910018193442303e-07	6.868892931876068e-06	0.5826056431587572	0.03766570550301044	0.3058064323554809	0.03620733510423524
145	0.06689687766550294	0.10452637135234834	0.6953361479804563	0.04151472799979862	0.5768632753087133	0.04902146383126067
146	7.303186645236854e-05	0.00047117333195076475	0.8413784261433269	0.04250991286957709	0.5685664167277849	0.05183266080364969
147	0.06307052917177619	0.1009128466748419	0.5518788884612329	0.036433884161066056	0.43658829293435697	0.04962221836655396
148	0.3803131127491045	0.44742719146953475	0.4681421549177577	0.03213312291335112	0.4166283355767231	0.04891249360913407
149	0.2093352730620248	0.2718639909896426	0.9262329366175333	0.048006617684021674	0.8231757299409165	0.06614566459487334
150	0.0007420924662655615	0.002748490615798376	0.5445378265135878	0.03735870450359102	0.34202853336327216	0.04553382018905884
151	0.7097932497744118	0.747150789236223	0.08622690033378001	0.007872056647883123	0.09137904527309085	0.011354993234414723
152	9.001733494035557e-08	2.860099656246416e-06	0.32400223205881357	0.03207385884517882	0.12032240509162502	0.018059378030007116
153	3.0226908103640416e-05	0.0002518909008636701	0.4136863230737116	0.03605588156798868	0.21301039218793022	0.030262159799313192
154	9.114678089171866e-05	0.0005361575346571686	0.801419372687348	0.04843878762671087	0.5079467010291778	0.054953910757408096
155	0.006093385331407741	0.015826974886773353	0.5986017485802289	0.04081414436751174	0.43300175061373763	0.04354231476584074
156	0.6108461568764019	0.6675914282802206	0.455886994965329	0.034813540378660524	0.42363845540743833	0.052777005205375184
157	0.007247927552314604	0.01811981888078651	0.510569063479615	0.03417411593864428	0.3672463410728162	0.04015535049605208
158	0.7085891597904166	0.747150789236223	0.08378253030345106	0.011069776600661373	0.07628418496216355	0.01668124326376659
159	0.7981022666986628	0.8270489810348838	0.17963026979103752	0.015289255287509145	0.18666461099317092	0.022792166669336734
160	0.0425274636000166	0.0733232131034769	0.21277029638268705	0.017547083748049266	0.15826529796116956	0.020089818767588263
161	0.02571311444006009	0.048061896149645025	0.1520332914309089	0.010047762477902967	0.19900354668900574	0.018196904401684574
162	0.08787768952196534	0.13416441148391656	0.12038752221488914	0.009051528306961055	0.14923145928389273	0.01412244758306444
163	0.539189993069906	0.6061000736464108	0.08212270638266392	0.00788591331416669	0.0911766943341124	0.012412792182748444
164	0.027754547690558292	0.05092577557900604	0.8692700090716615	0.04289130238709518	0.7200103093858495	0.051763162347664315
165	0.01736121559474146	0.03579632081389992	1.0156781589914197	0.045353284518328596	0.8199275250956153	0.06745257680320887
166	0.0016449080335414657	0.005409509033119841	0.9711118387133797	0.04807073148618627	0.7253930845837794	0.05981741824952601
167	0.13294740027607221	0.18857787273201734	0.5669657943661794	0.04020384654669231	0.4744096879897961	0.04628459701012107
168	1.1367820539790702e-05	0.00010334382308900638	0.2152129080239292	0.02069369599329168	0.09779871516830187	0.01596321435935584
169	0.2531334942505195	0.31641686781314937	0.4630370782749296	0.033156089035506445	0.39435469971328874	0.04982149818982719
170	0.011704153014675598	0.026301467448709207	0.6335508648261519	0.03958073462831301	0.46679481109913534	0.05200534795725877
171	0.00583222466398248	0.01567134958935787	0.8124036905951223	0.04328949860263403	0.6302045550733987	0.048856876383607
172	0.11540318897123882	0.16604775391545154	0.6572617456735143	0.04161480301122333	0.5459498346287535	0.056644281925202954
173	0.0009674132601870765	0.003455047357810987	0.6954977044029138	0.036652989887538984	0.4989480374491724	0.04555135730834999
174	0.6870424943492697	0.7308962705843295	0.5849288629471215	0.03657877172011888	0.5581346961036984	0.05537345294116777
175	0.0750448686422862	0.11634863355393209	1.0236980354090683	0.04747086601679531	0.8720454436657901	0.06995934755107866
176	0.3731272613939991	0.4438213959031884	0.5587602371260518	0.03350416509277725	0.5101077964747636	0.04294783270808212
177	0.002389550330014146	0.0073524625538896795	0.2633120067157835	0.024934586090196744	0.15823612131051173	0.023352054397496547
178	0.007995784052058702	0.019037581076330242	0.05878738472509428	0.007555318459334746	0.03306959671867325	0.005935080207894632
179	6.290695868254058e-06	6.621785124477956e-05	0.7594226664458983	0.035066995477384934	0.500512563836241	0.04296207920765323
180	3.173333263371024e-05	0.0002538666610696819	0.8846138041712815	0.04488373260756872	0.5692033084884852	0.05829620303784665
181	0.010218316436262741	0.023763526595959865	0.5812818576763505	0.040484849264059715	0.4163857101844615	0.048877381021575766
182	0.11339244185392365	0.16433687225206328	0.924582713239683	0.04931499908019039	0.8019203486714606	0.05923004163997655
183	0.0003847984189845182	0.0016730366042805138	0.9667156979074867	0.04671792099062676	0.7129656037434124	0.05226629811260516
184	0.00015941717579577116	0.0008856509766431732	0.5065999698033967	0.03506859443991485	0.2984351315984772	0.040931318003184856
185	0.04460773360294298	0.07497098084528232	0.5490645643756179	0.03778089103655258	0.4277120359210831	0.04655502223214625
186	8.176843858436762e-05	0.0005030653389850118	0.34345510582206457	0.028841337742155495	0.18841086920008449	0.025627176949705656
187	0.0462446028340022	0.07707433805667034	0.4737863885607898	0.033098237522047325	0.367711673272757	0.041149559003803036
188	4.1737386937135616e-05	0.00030334941796959135	0.2938027257408092	0.026779123265282645	0.14828490644610431	0.02219345545198184
189	0.0400536758981125	0.0696585667793261	0.6699566551436202	0.03888562869039576	0.5271726624256393	0.05686477678023552
190	4.276333057899017e-05	0.00030334941796959135	0.43059798357701845	0.028514011267501624	0.24619648821011905	0.033369221472581444
191	3.5038229869530747e-06	5.0054614099329634e-05	0.4616756999028605	0.029704993204501224	0.24615053681260995	0.03376171424388318
192	0.8455004138536779	0.8627555243404876	0.029292732325795354	0.008427393819470589	0.026943012896069332	0.008601576844566932
193	2.7221931256874616e-10	2.7221931256874615e-08	0.7230613752565448	0.03585046254562139	0.3888593309532797	0.0351389816099234
194	5.548628767502618e-06	6.527798550003079e-05	0.5083049886508277	0.030721101931755822	0.29208213236954905	0.03443171909991758
195	0.023092719208067502	0.04357116831710849	0.48121522663466343	0.03383973434525178	0.36746735809055153	0.03632708361867708
196	0.0667173962353505	0.10452637135234834	0.5086357082602689	0.03567901118029062	0.4039616077536118	0.04407130029663814
197	0.0011342799403783626	0.0039113101392357335	0.48760235024497256	0.03147247386090535	0.3271997621061269	0.03682563731200866
198	0.0012618046752925955	0.004277303984042697	0.6877272764869024	0.040131108955967186	0.4854084583888078	0.04686126777346948
199	0.18461956906316604	0.24781150209820946	0.6714795061722274	0.0370806182510306	0.5914884953093154	0.04720939518098438
