Birth	Death	1DHole
0.9327944970290288	0.9421942473988069	[[184,194], [73,184], [73,94], [88,194], [88,94]]
0.9180671737134261	0.9496402643185459	[[76,78], [184,194], [73,94], [78,184], [88,194], [73,76], [88,94]]
0.9224922886502425	0.9536008961048614	[[13,141], [141,142], [142,156], [13,156]]
0.9435655546823287	0.9596283935438675	[[38,181], [145,195], [38,142], [145,181], [142,195]]
0.9466779790566763	0.9709123100250724	[[84,91], [91,180], [84,86], [86,189], [180,189]]
0.9122426772855754	0.9734961282462555	[[185,193], [74,90], [90,193], [74,185]]
0.9266506245336245	0.9812109153088657	[[137,166], [137,140], [30,140], [36,166], [30,36]]
0.9199013126179875	0.9849013827634397	[[142,149], [13,144], [144,149], [142,156], [13,156]]
0.9252102352736794	0.9874316730788226	[[13,197], [139,176], [139,141], [13,141], [176,197]]
0.9657674155451883	0.9960472352054596	[[87,88], [88,90], [90,190], [83,87], [83,190]]
0.9728796352922204	0.9975231363574811	[[10,141], [2,10], [140,150], [140,141], [2,150]]
0.9535566878942587	0.9998921101910414	[[17,20], [112,144], [17,144], [20,112]]
0.9605741179561732	1.0102667762261064	[[134,141], [101,197], [100,134], [100,101], [0,197], [10,114], [10,13], [0,13], [114,141]]
0.9620747417853958	1.0225853806413139	[[13,197], [95,197], [38,95], [38,142], [13,142]]
0.8799807415751073	1.0421912388300698	[[145,166], [174,195], [165,166], [145,195], [165,174]]
1.0061007274256470	1.0456470143928438	[[136,138], [17,44], [45,137], [44,45], [17,136], [137,138]]
1.0260990912612946	1.0482768221450547	[[2,134], [2,114], [30,140], [100,134], [114,140], [30,100]]
1.0445833934706372	1.0493185487546584	[[7,74], [74,199], [7,135], [135,199]]
1.0249425834220043	1.0525060926780418	[[33,136], [136,138], [33,34], [34,138]]
1.0043577426210424	1.0547897360104461	[[60,62], [62,137], [31,45], [136,138], [17,44], [44,45], [17,136], [31,60], [137,138]]
0.9682718186064824	1.0637294456921669	[[17,136], [136,138], [130,142], [44,130], [137,140], [17,44], [141,142], [140,141], [137,138]]
1.0194071866965386	1.0653087323655637	[[11,70], [5,139], [3,11], [70,139], [3,5]]
0.9996221320678883	1.0669037715396594	[[35,137], [31,60], [35,36], [30,31], [30,36], [60,62], [62,137]]
0.9153662024867251	1.0672396316908093	[[44,142], [141,142], [142,156], [165,174], [137,140], [44,130], [156,174], [140,141], [130,142], [62,137], [62,165]]
0.9754951746471399	1.0808438964244851	[[74,199], [41,66], [38,145], [74,78], [95,199], [38,95], [41,145], [66,78]]
1.0151013458231781	1.0810504976864654	[[61,63], [63,84], [84,180], [35,61], [167,182], [180,182], [35,167]]
1.0280274300459922	1.0820606471248291	[[30,70], [30,140], [70,139], [139,140]]
1.0093413505097202	1.0915575667172790	[[18,51], [17,20], [51,157], [20,42], [42,49], [53,157], [49,53], [17,18]]
1.0532671795690109	1.0921477268400337	[[139,142], [70,95], [38,95], [70,139], [38,142]]
1.0719591800808126	1.0976606962705495	[[76,187], [147,184], [147,187], [76,184]]
1.0787859159449409	1.1079297760390441	[[96,98], [70,98], [70,177], [96,177]]
1.1034384521667377	1.1099803673072051	[[114,135], [114,197], [95,135], [95,197]]
1.0685832869076788	1.1106793539317863	[[16,18], [117,120], [16,117], [18,120]]
1.1112554776056154	1.1158117852722749	[[50,173], [41,50], [41,195], [173,195]]
1.1020953280587951	1.1190399444041992	[[17,49], [47,51], [47,49], [51,146], [17,146]]
0.9648344704684724	1.1229455747389501	[[33,136], [24,26], [18,44], [33,34], [17,136], [26,39], [17,44], [18,39], [24,34]]
1.1221535939094307	1.1315831107282222	[[31,80], [38,80], [36,38], [31,36]]
1.1269291950266072	1.1344452602674477	[[35,67], [64,67], [64,169], [35,169]]
1.0644236610140758	1.1380619398705230	[[79,199], [96,98], [70,98], [95,199], [70,95], [79,96]]
1.0975149620761266	1.1439804441258727	[[50,174], [45,174], [50,64], [60,64], [45,60]]
1.0332503615559463	1.1444268731483953	[[27,53], [18,51], [51,157], [53,157], [24,27], [18,24]]
1.0767821653342886	1.1466436882089972	[[107,110], [4,107], [4,8], [8,110]]
1.1292829230325356	1.1549496382871207	[[50,60], [45,47], [50,51], [47,51], [45,60]]
1.1438342011666489	1.1559580760171464	[[33,136], [17,136], [17,42], [33,42]]
1.1460663830860627	1.1594760235206940	[[14,15], [46,154], [18,46], [15,18], [14,154]]
1.0668503412340031	1.1664113617808753	[[162,163], [79,95], [185,193], [99,163], [79,147], [61,185], [95,99], [162,193], [61,147]]
1.1243220344109368	1.1717448180963954	[[146,189], [148,188], [187,188], [146,148], [187,189]]
1.1666961427375331	1.1777542036901594	[[107,110], [105,107], [1,105], [1,110]]
1.1641022522680391	1.1792928143005919	[[162,167], [85,162], [160,167], [85,160]]
1.0666366254890094	1.1929335296247641	[[147,184], [76,84], [36,38], [31,60], [142,148], [31,36], [35,40], [76,184], [40,84], [35,62], [60,62], [147,148], [38,142]]
1.1596530728836496	1.1950390778814017	[[123,128], [23,25], [22,123], [25,128], [22,23]]
1.1785850693665385	1.1950928639803386	[[62,137], [72,178], [137,165], [165,178], [62,72]]
0.9725306026716153	1.1958535242248580	[[62,137], [40,63], [35,62], [137,138], [136,138], [17,136], [51,146], [17,18], [53,157], [49,86], [18,44], [44,51], [63,76], [35,40], [76,77], [77,86], [146,157], [49,53]]
1.0385335750916331	1.2051380830708918	[[18,51], [173,179], [17,146], [66,88], [50,174], [173,174], [17,45], [173,195], [87,88], [41,66], [50,173], [51,146], [41,195], [18,44], [89,179], [44,45], [87,89]]
1.1240759538518430	1.2110385528668961	[[153,174], [50,60], [191,195], [87,191], [45,47], [47,153], [174,179], [87,179], [50,195], [45,60]]
1.1650874878060813	1.2134235682688637	[[152,154], [14,115], [115,152], [14,154]]
1.2103712279514462	1.2166509199977094	[[99,161], [95,99], [100,161], [95,100]]
1.1632709436560154	1.2197388841788839	[[46,154], [151,152], [15,16], [12,17], [16,59], [9,12], [14,154], [59,151], [3,9], [3,15], [17,46], [115,152], [14,115]]
1.2170877640763897	1.2248388789345799	[[122,156], [191,192], [122,192], [156,191]]
1.2249766590627604	1.2309899383600102	[[178,179], [72,178], [87,179], [72,87]]
1.2255736702606899	1.2330846812302920	[[159,169], [54,159], [54,64], [64,169]]
1.1864454797312942	1.2351251340242724	[[88,184], [89,126], [123,126], [88,89], [123,184]]
1.1037608325151511	1.2403868953528576	[[168,180], [60,165], [168,179], [63,65], [40,61], [165,173], [65,180], [173,179], [61,63], [40,60]]
1.1516779971157465	1.2435535020086272	[[147,148], [75,147], [75,186], [148,186]]
1.2268516877952285	1.2451169594091698	[[7,194], [187,194], [77,188], [187,188], [7,77]]
1.2077550748908374	1.2481127556190525	[[82,159], [54,159], [168,179], [54,64], [64,169], [171,173], [169,171], [173,179], [82,168]]
1.2494766002988680	1.2499031925875663	[[47,168], [168,169], [165,169], [47,165]]
1.1932178786464094	1.2564491675031253	[[152,191], [191,195], [156,195], [46,122], [122,156], [46,152]]
1.2384401406263941	1.2565100127544140	[[159,168], [168,179], [159,191], [179,191]]
1.2622785525113982	1.2703203667426539	[[54,89], [82,89], [54,159], [82,168], [159,168]]
1.2552396830486419	1.2816467371750520	[[59,161], [148,186], [59,186], [100,148], [100,161]]
1.2551712111723925	1.2842591319875627	[[177,179], [50,179], [157,187], [50,157], [96,177], [96,187]]
1.2610328289468800	1.2854664544469125	[[4,10], [35,160], [10,160], [4,169], [35,169]]
1.1530482330974015	1.2903965329969116	[[62,137], [178,179], [123,184], [137,165], [7,66], [24,127], [41,62], [32,137], [33,137], [123,127], [87,89], [33,34], [165,178], [32,41], [89,179], [22,34], [66,87], [22,24], [7,184]]
1.1540335759770461	1.2914885178017725	[[95,99], [56,161], [186,188], [0,100], [146,188], [148,186], [15,16], [16,59], [99,162], [58,59], [31,148], [30,100], [58,161], [56,162], [43,146], [0,95], [15,116], [43,116], [30,31]]
1.2585326037302078	1.2962884880632941	[[46,191], [46,151], [59,191], [59,151]]
1.3069353321306623	1.3150850461616053	[[56,57], [35,180], [35,54], [57,180], [54,56]]
1.3156597791956519	1.3269329740066105	[[38,177], [133,177], [131,133], [38,131]]
